lake_id,survey_date,amphibian_species,amphibian_life_stage,amphibian_state,amphibian_number,amphibian_location,amphibian_voucher
10240,8/24/97,RAMU,Tadpole,Alive,1,in lake,0
10243,8/12/02,RAMU,SubAdult,Alive,4,in lake,0
10243,8/12/02,RAMU,Tadpole,Alive,4,in lake,0
10244,8/12/02,RAMU,Adult,Alive,5,in lake,0
10244,8/12/02,RAMU,Tadpole,Alive,466,in lake,0
10244,8/12/02,THEL,Adult,Alive,1,in lake,0
10245,8/12/02,RAMU,Adult,Alive,1,in lake,0
10245,8/12/02,RAMU,SubAdult,Alive,61,in lake,0
10245,8/12/02,RAMU,Tadpole,Alive,380,in lake,0
10247,8/4/97,RAMU,Adult,Alive,289,in lake,0
10247,8/4/97,RAMU,SubAdult,Alive,7,in lake,0
10247,8/4/97,RAMU,Tadpole,Alive,68,in lake,0
10247,8/11/02,RAMU,Adult,Alive,51,in lake,0
10247,8/11/02,RAMU,SubAdult,Alive,155,in lake,0
10247,8/11/02,RAMU,SubAdult,Alive,1,outlet,0
10247,8/11/02,RAMU,Tadpole,Alive,5155,in lake,0
10248,8/4/97,HYRE,Tadpole,Alive,4,in lake,0
10248,8/4/97,RAMU,Adult,Alive,105,in lake,0
10248,8/4/97,RAMU,SubAdult,Alive,44,in lake,0
10248,8/12/02,RAMU,Adult,Alive,55,in lake,0
10248,8/12/02,RAMU,SubAdult,Alive,58,in lake,0
10248,8/12/02,RAMU,Tadpole,Alive,446,in lake,0
10249,8/4/97,HYRE,Tadpole,Alive,550,fringing habitat,0
10249,8/4/97,RAMU,Adult,Alive,54,fringing habitat,0
10249,8/4/97,RAMU,Adult,Alive,155,in lake,0
10249,8/4/97,RAMU,SubAdult,Alive,5,in lake,0
10249,8/4/97,RAMU,Tadpole,Alive,20,fringing habitat,0
10249,8/4/97,RAMU,Tadpole,Alive,1955,in lake,0
10249,8/11/02,HYRE,Tadpole,Alive,5000,fringing habitat,0
10249,8/11/02,RAMU,Adult,Alive,144,in lake,0
10249,8/11/02,RAMU,Adult,Alive,1,inlet,0
10249,8/11/02,RAMU,Adult,Dead,2,in lake,0
10249,8/11/02,RAMU,SubAdult,Alive,548,in lake,0
10249,8/11/02,RAMU,SubAdult,Alive,3,inlet,0
10249,8/11/02,RAMU,SubAdult,Dead,1,in lake,0
10249,8/11/02,RAMU,Tadpole,Alive,20000,in lake,5
10250,8/5/97,RAMU,Adult,Alive,2,in lake,0
10250,8/12/02,RAMU,Adult,Alive,6,in lake,0
10251,8/12/02,RAMU,Adult,Alive,1,in lake,0
10252,8/8/02,HYRE,Tadpole,Alive,200,fringing habitat,0
10253,7/27/97,HYRE,Tadpole,Alive,500,fringing habitat,0
10253,7/27/97,RAMU,Adult,Alive,5,fringing habitat,0
10253,8/8/02,RAMU,Adult,Alive,1,in lake,0
10254,7/27/97,RAMU,Adult,Alive,2,fringing habitat,0
10254,7/27/97,RAMU,Adult,Alive,2,in lake,0
10254,7/27/97,RAMU,SubAdult,Alive,1,in lake,0
10263,7/28/97,RAMU,Adult,Alive,4,fringing habitat,0
10263,7/28/97,RAMU,Adult,Alive,14,in lake,0
10263,7/28/97,RAMU,SubAdult,Alive,2,in lake,0
10263,7/28/97,RAMU,Tadpole,Alive,327,in lake,0
10263,8/8/02,RAMU,Adult,Alive,49,in lake,0
10263,8/8/02,RAMU,SubAdult,Alive,97,in lake,0
10263,8/8/02,RAMU,Tadpole,Alive,1237,in lake,0
10266,7/31/97,HYRE,Tadpole,Alive,500,fringing habitat,0
10266,7/31/97,HYRE,Tadpole,Alive,6,in lake,0
10266,7/31/97,RAMU,Adult,Alive,8,in lake,0
10266,7/31/97,RAMU,EggMass,Alive,4,fringing habitat,0
10266,7/31/97,RAMU,SubAdult,Alive,1,in lake,0
10266,7/31/97,RAMU,Tadpole,Alive,7,fringing habitat,0
10266,7/31/97,RAMU,Tadpole,Alive,69,in lake,0
10266,8/9/02,HYRE,Tadpole,Alive,59,fringing habitat,0
10266,8/9/02,RAMU,SubAdult,Alive,5,in lake,0
10266,8/9/02,RAMU,SubAdult,Dead,1,in lake,0
10266,8/9/02,RAMU,Tadpole,Alive,116,in lake,0
10266,8/9/02,THEL,Adult,Alive,1,in lake,0
10267,7/30/97,RAMU,Adult,Alive,2,in lake,0
10267,7/30/97,RAMU,Tadpole,Alive,30,in lake,0
10267,8/9/02,RAMU,Adult,Alive,5,in lake,0
10267,8/9/02,RAMU,SubAdult,Alive,1,in lake,0
10267,8/9/02,RAMU,Tadpole,Alive,50,in lake,0
10268,8/1/97,HYRE,Tadpole,Alive,320,fringing habitat,0
10268,8/1/97,RAMU,Adult,Alive,5,fringing habitat,0
10268,8/1/97,RAMU,Adult,Alive,79,in lake,0
10268,8/1/97,RAMU,SubAdult,Alive,2,fringing habitat,0
10268,8/1/97,RAMU,SubAdult,Alive,8,in lake,0
10268,8/1/97,RAMU,Tadpole,Alive,130,fringing habitat,0
10268,8/1/97,RAMU,Tadpole,Alive,1015,in lake,0
10268,8/10/02,HYRE,Tadpole,Alive,50,fringing habitat,0
10269,8/1/97,RAMU,Adult,Alive,35,in lake,0
10269,8/1/97,RAMU,Tadpole,Alive,15,in lake,0
10269,8/10/02,RAMU,SubAdult,Alive,1,in lake,0
10269,8/10/02,RAMU,Tadpole,Alive,8,in lake,0
10272,7/20/97,RAMU,Adult,Alive,30,in lake,0
10272,7/20/97,RAMU,SubAdult,Alive,98,in lake,0
10272,7/20/97,RAMU,Tadpole,Alive,16,in lake,0
10272,8/24/01,RAMU,Adult,Alive,5,in lake,0
10272,8/24/01,RAMU,Adult,Dead,6,in lake,0
10272,8/24/01,RAMU,Tadpole,Alive,1950,in lake,0
10272,8/24/01,RAMU,Tadpole,Dead,50,in lake,0
10272,8/11/02,RAMU,Adult,Alive,5,in lake,0
10272,8/11/02,RAMU,Adult,Dead,1,in lake,0
10272,8/11/02,RAMU,SubAdult,Alive,5,in lake,0
10272,8/11/02,RAMU,Tadpole,Alive,850,in lake,5
10274,7/17/97,RAMU,SubAdult,Alive,1,in lake,0
10274,8/23/01,HYRE,Tadpole,Alive,250,fringing habitat,0
10274,8/23/01,RAMU,Adult,Alive,1,fringing habitat,0
10274,8/23/01,RAMU,Adult,Alive,1,in lake,0
10274,8/23/01,RAMU,Tadpole,Alive,50,fringing habitat,0
10274,8/9/02,HYRE,SubAdult,Alive,1,fringing habitat,0
10274,8/9/02,RAMU,SubAdult,Alive,6,fringing habitat,0
10274,8/9/02,RAMU,Tadpole,Alive,50,fringing habitat,0
10276,8/2/97,HYRE,Tadpole,Alive,190,fringing habitat,0
10276,8/2/97,RAMU,Adult,Alive,10,in lake,0
10276,8/2/97,RAMU,SubAdult,Alive,16,in lake,0
10276,8/2/97,RAMU,Tadpole,Alive,40,in lake,0
10276,8/23/01,RAMU,Adult,Alive,11,in lake,0
10276,8/23/01,RAMU,Adult,Dead,2,in lake,0
10276,8/23/01,RAMU,SubAdult,Alive,6,in lake,0
10276,8/23/01,RAMU,Tadpole,Alive,134,in lake,0
10276,8/23/01,RAMU,Tadpole,Dead,5,in lake,0
10276,8/10/02,RAMU,Adult,Alive,51,in lake,0
10276,8/10/02,RAMU,Adult,Dead,2,in lake,0
10276,8/10/02,RAMU,SubAdult,Alive,7,fringing habitat,0
10276,8/10/02,RAMU,SubAdult,Alive,84,in lake,0
10276,8/10/02,RAMU,Tadpole,Alive,1110,in lake,3
10277,8/2/97,RAMU,Adult,Alive,10,fringing habitat,0
10277,8/2/97,RAMU,Adult,Alive,4,in lake,0
10277,8/2/97,RAMU,SubAdult,Alive,15,fringing habitat,0
10277,8/2/97,RAMU,SubAdult,Alive,5,in lake,0
10277,8/2/97,RAMU,Tadpole,Alive,4,in lake,0
10277,8/22/01,RAMU,SubAdult,Alive,1,in lake,0
10277,8/22/01,RAMU,Tadpole,Alive,16,in lake,0
10277,8/10/02,RAMU,SubAdult,Alive,10,fringing habitat,0
10277,8/10/02,RAMU,Tadpole,Alive,57,in lake,0
10278,8/1/97,HYRE,Tadpole,Alive,1000,in lake,0
10278,8/1/97,RAMU,Adult,Alive,2,in lake,0
10278,8/1/97,RAMU,SubAdult,Alive,11,in lake,0
10278,8/1/97,RAMU,Tadpole,Alive,210,in lake,0
10278,8/12/02,RAMU,Tadpole,Alive,1,in lake,0
10278,8/12/02,RAMU,Tadpole,Dead,1,in lake,0
10279,8/1/97,HYRE,Tadpole,Alive,41,in lake,0
10279,8/1/97,RAMU,Adult,Alive,7,in lake,0
10279,8/1/97,RAMU,SubAdult,Alive,3,fringing habitat,0
10279,8/1/97,RAMU,SubAdult,Alive,6,in lake,0
10279,8/1/97,RAMU,Tadpole,Alive,4,in lake,0
10279,8/22/01,HYRE,SubAdult,Alive,1,in lake,0
10279,8/22/01,RAMU,Adult,Alive,3,in lake,0
10279,8/22/01,RAMU,Adult,Dead,2,in lake,0
10279,8/22/01,RAMU,SubAdult,Alive,5,in lake,0
10279,8/22/01,RAMU,Tadpole,Alive,5,in lake,0
10279,8/22/01,RAMU,Tadpole,Dead,6,in lake,0
10280,8/8/97,RAMU,Tadpole,Alive,19,in lake,0
10284,8/5/97,RAMU,Adult,Alive,50,fringing habitat,0
10284,8/5/97,RAMU,Adult,Alive,200,in lake,0
10284,8/5/97,RAMU,SubAdult,Alive,320,in lake,0
10284,8/5/97,RAMU,Tadpole,Alive,40,in lake,0
10284,8/23/02,RAMU,Adult,Alive,15,in lake,0
10284,8/23/02,RAMU,SubAdult,Alive,57,in lake,0
10284,8/23/02,RAMU,Tadpole,Alive,550,in lake,0
10284,8/23/02,THEL,Adult,Alive,1,in lake,0
10285,8/5/97,RAMU,Adult,Alive,250,in lake,0
10285,8/5/97,RAMU,SubAdult,Alive,450,in lake,0
10285,8/5/97,RAMU,Tadpole,Alive,30,in lake,0
10285,8/23/02,RAMU,Adult,Alive,18,in lake,0
10285,8/23/02,RAMU,SubAdult,Alive,600,in lake,0
10285,8/23/02,RAMU,Tadpole,Alive,740,in lake,0
10286,8/5/97,HYRE,Tadpole,Alive,30,in lake,0
10286,8/5/97,RAMU,Adult,Alive,30,in lake,0
10286,8/5/97,RAMU,SubAdult,Alive,17,in lake,0
10286,8/5/97,RAMU,Tadpole,Alive,24,in lake,0
10286,8/25/01,HYRE,Tadpole,Alive,21,in lake,0
10286,8/25/01,RAMU,Adult,Alive,15,in lake,0
10286,8/25/01,RAMU,SubAdult,Alive,33,in lake,0
10286,8/25/01,RAMU,Tadpole,Alive,1075,in lake,0
10286,8/25/01,THEL,Adult,Alive,2,in lake,0
10286,8/23/02,RAMU,Adult,Alive,5,in lake,0
10286,8/23/02,RAMU,Adult,Alive,1,inlet,0
10286,8/23/02,RAMU,SubAdult,Alive,137,in lake,0
10286,8/23/02,RAMU,SubAdult,Alive,4,inlet,0
10286,8/23/02,RAMU,SubAdult,Alive,20,outlet,0
10286,8/23/02,RAMU,Tadpole,Alive,215,in lake,0
10288,8/23/02,HYRE,Tadpole,Alive,2,in lake,0
10290,8/9/97,RAMU,SubAdult,Alive,3,in lake,0
10293,9/13/97,RAMU,Tadpole,Alive,19,in lake,0
10295,9/14/97,RAMU,Tadpole,Alive,4,in lake,0
10296,8/13/97,HYRE,SubAdult,Alive,2,fringing habitat,0
10296,8/13/97,HYRE,SubAdult,Alive,1,in lake,0
10297,8/13/97,RAMU,Adult,Alive,1,in lake,0
10299,8/10/97,HYRE,SubAdult,Alive,20,in lake,0
10299,8/10/97,HYRE,Tadpole,Alive,366,in lake,0
10299,8/10/97,RAMU,SubAdult,Alive,13,in lake,0
10299,8/10/97,RAMU,Tadpole,Alive,68,in lake,0
10299,8/12/02,HYRE,SubAdult,Alive,24,in lake,0
10299,8/12/02,HYRE,Tadpole,Alive,78,in lake,0
10300,8/11/97,HYRE,SubAdult,Alive,35,in lake,0
10300,8/11/97,RAMU,Adult,Alive,1,in lake,0
10300,8/11/97,RAMU,SubAdult,Alive,8,in lake,0
10300,8/11/97,RAMU,Tadpole,Alive,8,in lake,0
10300,8/12/02,HYRE,Adult,Alive,1,in lake,0
10300,8/12/02,HYRE,SubAdult,Alive,3,in lake,0
10301,8/10/97,HYRE,SubAdult,Alive,3,in lake,0
10302,8/12/97,RAMU,SubAdult,Alive,3,in lake,0
10302,8/12/97,RAMU,Tadpole,Alive,1550,in lake,0
10302,8/13/02,RAMU,Tadpole,Alive,1,in lake,0
10303,8/12/97,RAMU,Tadpole,Alive,23,in lake,0
10304,8/12/97,RAMU,EggMass,Alive,3,in lake,0
10304,8/12/97,RAMU,Tadpole,Alive,25,in lake,0
10305,8/12/97,RAMU,Adult,Alive,4,in lake,0
10307,8/9/97,RAMU,Adult,Alive,1,in lake,0
10308,8/9/97,RAMU,SubAdult,Alive,2,in lake,0
10308,8/22/02,RAMU,Adult,Alive,3,in lake,0
10308,8/22/02,RAMU,SubAdult,Alive,6,in lake,0
10308,8/22/02,RAMU,Tadpole,Alive,18,in lake,0
10309,8/9/97,RAMU,Adult,Alive,3,fringing habitat,0
10309,8/9/97,RAMU,Adult,Alive,5,in lake,0
10309,8/9/97,RAMU,SubAdult,Alive,1,fringing habitat,0
10309,8/9/97,RAMU,SubAdult,Alive,1,in lake,0
10309,8/22/02,RAMU,Adult,Alive,4,in lake,0
10309,8/22/02,RAMU,SubAdult,Alive,2,in lake,0
10310,8/14/97,HYRE,Tadpole,Alive,387,fringing habitat,0
10310,8/14/97,RAMU,Adult,Alive,2,fringing habitat,0
10310,8/13/02,RAMU,Tadpole,Alive,1,in lake,0
10310,8/13/02,THEL,Adult,Alive,1,in lake,0
10311,8/14/97,HYRE,Tadpole,Alive,22,in lake,0
10311,8/14/97,RAMU,Adult,Alive,12,fringing habitat,0
10311,8/14/97,RAMU,Adult,Alive,15,in lake,0
10311,8/14/97,RAMU,SubAdult,Alive,10,fringing habitat,0
10311,8/14/97,RAMU,SubAdult,Alive,7,in lake,0
10311,8/14/97,RAMU,Tadpole,Alive,625,in lake,0
10311,8/13/02,HYRE,Tadpole,Alive,8,in lake,0
10312,8/14/97,RAMU,Adult,Alive,1,fringing habitat,0
10314,8/16/97,RAMU,Adult,Alive,120,in lake,0
10314,8/16/97,RAMU,SubAdult,Alive,184,in lake,0
10314,8/16/97,RAMU,Tadpole,Alive,336,in lake,0
10314,8/14/02,RAMU,Adult,Alive,21,in lake,0
10314,8/14/02,RAMU,Tadpole,Alive,3000,in lake,0
10315,8/17/97,RAMU,Adult,Alive,210,in lake,0
10315,8/17/97,RAMU,EggMass,Alive,2,fringing habitat,0
10315,8/17/97,RAMU,SubAdult,Alive,330,in lake,0
10315,8/17/97,RAMU,SubAdult,Alive,10,outlet,0
10315,8/17/97,RAMU,Tadpole,Alive,790,in lake,0
10315,8/14/02,RAMU,Adult,Alive,73,in lake,0
10315,8/14/02,RAMU,SubAdult,Alive,248,in lake,0
10315,8/14/02,RAMU,Tadpole,Alive,1230,in lake,5
10316,8/17/97,RAMU,Adult,Alive,20,in lake,0
10316,8/17/97,RAMU,SubAdult,Alive,94,in lake,0
10316,8/17/97,RAMU,Tadpole,Alive,299,in lake,0
10316,8/14/02,RAMU,Adult,Alive,27,in lake,0
10316,8/14/02,RAMU,SubAdult,Alive,73,in lake,0
10316,8/14/02,RAMU,Tadpole,Alive,600,in lake,0
10318,8/15/97,RAMU,SubAdult,Alive,6,fringing habitat,0
10318,8/15/97,RAMU,SubAdult,Alive,1,in lake,0
10318,8/14/02,RAMU,SubAdult,Alive,3,inlet,0
10319,8/15/97,RAMU,Adult,Alive,32,in lake,0
10319,8/15/97,RAMU,SubAdult,Alive,40,in lake,0
10319,8/15/97,RAMU,Tadpole,Alive,324,in lake,0
10319,8/14/02,RAMU,Adult,Alive,26,in lake,0
10319,8/14/02,RAMU,SubAdult,Alive,500,in lake,0
10319,8/14/02,RAMU,SubAdult,Alive,2,outlet,0
10319,8/14/02,RAMU,Tadpole,Alive,1023,in lake,0
10320,8/15/97,RAMU,Adult,Alive,1,fringing habitat,0
10320,8/15/97,RAMU,SubAdult,Alive,4,fringing habitat,0
10320,8/15/97,RAMU,SubAdult,Alive,4,in lake,0
10320,8/14/02,RAMU,SubAdult,Alive,3,in lake,0
10321,8/13/02,RAMU,Adult,Alive,2,in lake,0
10326,8/22/97,RAMU,Adult,Alive,1,in lake,0
10326,8/17/02,RAMU,Adult,Alive,7,in lake,0
10326,8/17/02,RAMU,Tadpole,Alive,2,in lake,0
10328,8/23/97,HYRE,Tadpole,Alive,450,in lake,0
10328,8/17/02,HYRE,Adult,Alive,1,inlet,0
10328,8/17/02,HYRE,SubAdult,Alive,6,fringing habitat,0
10328,8/17/02,HYRE,SubAdult,Alive,184,in lake,0
10328,8/17/02,HYRE,SubAdult,Alive,5,inlet,0
10328,8/17/02,HYRE,SubAdult,Alive,20,outlet,0
10328,8/17/02,HYRE,Tadpole,Alive,652,in lake,0
10328,8/17/02,RAMU,Adult,Alive,2,fringing habitat,0
10328,8/17/02,RAMU,Adult,Alive,2,in lake,0
10328,8/17/02,THEL,Adult,Alive,1,outlet,0
10329,8/23/97,RAMU,Adult,Alive,2,fringing habitat,0
10329,8/23/97,RAMU,Adult,Alive,64,in lake,0
10329,8/23/97,RAMU,SubAdult,Alive,3,fringing habitat,0
10329,8/23/97,RAMU,SubAdult,Alive,211,in lake,0
10329,8/23/97,RAMU,Tadpole,Alive,251,in lake,0
10329,8/17/02,HYRE,SubAdult,Alive,2,in lake,0
10329,8/17/02,RAMU,Adult,Alive,807,in lake,0
10329,8/17/02,RAMU,SubAdult,Alive,777,in lake,0
10329,8/17/02,RAMU,Tadpole,Alive,2320,in lake,0
10330,8/20/97,RAMU,Adult,Alive,1,fringing habitat,0
10330,8/20/97,RAMU,Adult,Alive,11,in lake,0
10330,8/20/97,RAMU,SubAdult,Alive,2,fringing habitat,0
10330,8/20/97,RAMU,SubAdult,Alive,3,in lake,0
10330,8/20/97,RAMU,Tadpole,Alive,6,in lake,0
10330,8/18/02,RAMU,Adult,Alive,1,in lake,0
10330,8/18/02,RAMU,SubAdult,Alive,4,in lake,0
10330,8/18/02,RAMU,Tadpole,Alive,30,in lake,0
10331,8/19/97,RAMU,Adult,Alive,1,in lake,0
10332,8/18/97,RAMU,Adult,Alive,2,fringing habitat,0
10332,8/18/97,RAMU,SubAdult,Alive,1,fringing habitat,0
10332,8/16/02,RAMU,Adult,Alive,1,in lake,0
10332,8/16/02,RAMU,Adult,Alive,2,inlet,0
10332,8/16/02,RAMU,SubAdult,Alive,1,inlet,0
10333,8/18/97,RAMU,Adult,Alive,1,fringing habitat,0
10333,8/18/97,RAMU,SubAdult,Alive,3,fringing habitat,0
10333,8/17/02,HYRE,Tadpole,Alive,16,fringing habitat,0
10333,8/17/02,THEL,Adult,Alive,1,fringing habitat,0
10346,9/8/97,HYRE,SubAdult,Alive,52,in lake,0
10346,9/8/97,HYRE,Tadpole,Alive,103,in lake,0
10346,9/8/97,RAMU,Adult,Alive,43,in lake,0
10346,9/8/97,RAMU,SubAdult,Alive,4,in lake,0
10346,9/8/97,RAMU,Tadpole,Alive,970,in lake,1
10346,8/15/02,HYRE,SubAdult,Alive,27,in lake,0
10346,8/15/02,HYRE,SubAdult,Dead,1,in lake,0
10346,8/15/02,HYRE,Tadpole,Alive,366,in lake,0
10346,8/15/02,RAMU,SubAdult,Alive,22,in lake,0
10346,8/15/02,RAMU,SubAdult,Dead,1,in lake,0
10346,8/15/02,RAMU,Tadpole,Alive,23,in lake,1
10346,8/15/02,THEL,Adult,Alive,3,in lake,0
10347,9/8/97,HYRE,SubAdult,Alive,2,in lake,0
10349,8/13/02,RAMU,Adult,Alive,1,in lake,0
10350,9/7/97,HYRE,SubAdult,Alive,4,fringing habitat,0
10350,9/7/97,HYRE,SubAdult,Alive,5,in lake,0
10350,9/7/97,RAMU,Adult,Alive,10,fringing habitat,0
10350,9/7/97,RAMU,Adult,Alive,18,in lake,0
10350,9/7/97,RAMU,Adult,Alive,1,inlet,0
10350,8/14/02,HYRE,Adult,Alive,1,in lake,0
10350,8/14/02,RAMU,Adult,Alive,7,fringing habitat,NA
10350,8/14/02,RAMU,Adult,Alive,11,in lake,0
10350,8/14/02,RAMU,Adult,Alive,2,inlet,0
10350,8/14/02,RAMU,SubAdult,Alive,12,inlet,0
10351,9/7/97,HYRE,SubAdult,Alive,3,in lake,0
10351,9/7/97,HYRE,Tadpole,Alive,6,fringing habitat,0
10351,9/7/97,RAMU,Adult,Alive,7,fringing habitat,0
10351,8/13/02,RAMU,Adult,Alive,1,in lake,0
10351,8/13/02,RAMU,Adult,Alive,1,inlet,0
10352,9/5/97,RAMU,Adult,Alive,13,in lake,0
10352,9/5/97,RAMU,Tadpole,Alive,3,in lake,0
10352,8/13/02,HYRE,Tadpole,Alive,1,in lake,0
10352,8/13/02,RAMU,Adult,Alive,1,in lake,0
10352,8/13/02,RAMU,Tadpole,Alive,3,in lake,0
10353,9/5/97,HYRE,SubAdult,Alive,3,fringing habitat,0
10353,9/5/97,HYRE,SubAdult,Alive,10,in lake,0
10353,9/5/97,HYRE,Tadpole,Alive,2,fringing habitat,0
10353,9/5/97,HYRE,Tadpole,Alive,16,in lake,0
10353,9/5/97,RAMU,Adult,Alive,8,fringing habitat,0
10353,9/5/97,RAMU,Adult,Alive,10,in lake,0
10353,8/15/02,HYRE,Adult,Alive,1,in lake,0
10353,8/15/02,HYRE,SubAdult,Alive,6,in lake,0
10353,8/15/02,HYRE,SubAdult,Alive,7,inlet,0
10353,8/15/02,HYRE,Tadpole,Alive,205,in lake,0
10353,8/15/02,RAMU,Tadpole,Alive,235,in lake,0
10353,8/15/02,THEL,Adult,Alive,4,in lake,0
10354,9/5/97,HYRE,SubAdult,Alive,1,fringing habitat,0
10354,9/5/97,HYRE,SubAdult,Alive,20,in lake,0
10354,8/15/02,HYRE,Adult,Alive,1,fringing habitat,0
10355,8/25/97,HYRE,SubAdult,Alive,2,in lake,0
10355,8/25/97,HYRE,Tadpole,Alive,838,in lake,0
10356,8/25/97,HYRE,SubAdult,Alive,1,in lake,0
10356,8/25/97,HYRE,Tadpole,Alive,232,in lake,0
10356,8/25/97,RAMU,Adult,Alive,3,in lake,0
10356,8/15/02,HYRE,SubAdult,Alive,5,in lake,0
10356,8/15/02,HYRE,Tadpole,Alive,56,in lake,0
10377,7/20/02,HYRE,Tadpole,Alive,1220,in lake,0
10377,7/20/02,THEL,Adult,Alive,1,in lake,0
10379,8/14/00,HYRE,Tadpole,Alive,7,in lake,0
10379,8/14/00,THEL,Adult,Alive,1,in lake,0
10380,8/14/00,HYRE,SubAdult,Alive,1,in lake,0
10380,8/14/00,HYRE,Tadpole,Alive,5,in lake,0
10381,8/14/00,HYRE,SubAdult,Alive,5,in lake,0
10382,8/15/00,HYRE,SubAdult,Alive,22,in lake,0
10382,8/15/00,HYRE,Tadpole,Alive,70,in lake,0
10382,8/15/00,THEL,Adult,Alive,1,in lake,0
10383,8/16/00,HYRE,SubAdult,Alive,1,fringing habitat,0
10386,7/18/00,HYRE,Tadpole,Alive,3,in lake,0
10386,7/18/00,THEL,Adult,Alive,1,in lake,0
10387,7/17/00,HYRE,Tadpole,Alive,35,in lake,0
10400,9/1/97,HYRE,SubAdult,Alive,1,in lake,0
10402,9/12/97,HYRE,SubAdult,Alive,2,fringing habitat,0
10402,9/12/97,HYRE,SubAdult,Alive,49,in lake,0
10402,8/5/02,HYRE,SubAdult,Alive,37,in lake,0
10402,8/5/02,HYRE,SubAdult,Alive,2,inlet,0
10402,8/5/02,HYRE,Tadpole,Alive,16,in lake,0
10402,8/5/02,RAMU,Adult,Alive,1,in lake,0
10403,9/12/97,HYRE,SubAdult,Alive,2,fringing habitat,0
10403,9/12/97,HYRE,SubAdult,Alive,13,in lake,0
10403,9/12/97,RAMU,Adult,Alive,2,in lake,0
10403,9/12/97,RAMU,SubAdult,Alive,1,in lake,0
10403,9/12/97,RAMU,Tadpole,Alive,1,in lake,0
10403,8/5/02,RAMU,Adult,Alive,6,fringing habitat,0
10403,8/5/02,RAMU,Adult,Alive,3,in lake,0
10403,8/5/02,RAMU,Adult,Alive,1,inlet,0
10403,8/5/02,RAMU,Adult,Alive,1,outlet,0
10404,9/12/97,HYRE,SubAdult,Alive,5,fringing habitat,0
10404,9/12/97,HYRE,SubAdult,Alive,22,in lake,0
10405,9/11/97,HYRE,SubAdult,Alive,3,in lake,0
10405,9/11/97,RAMU,Adult,Alive,4,in lake,0
10405,8/5/02,RAMU,Adult,Alive,4,fringing habitat,0
10405,8/5/02,RAMU,Adult,Alive,8,in lake,0
10405,8/5/02,RAMU,Adult,Alive,1,inlet,0
10405,8/5/02,RAMU,SubAdult,Alive,3,fringing habitat,0
10405,8/5/02,RAMU,Tadpole,Alive,9,fringing habitat,0
10405,8/5/02,RAMU,Tadpole,Alive,1,inlet,0
10406,9/13/97,RAMU,Adult,Alive,74,in lake,0
10406,9/13/97,RAMU,Tadpole,Alive,918,in lake,0
10406,8/4/02,RAMU,Adult,Alive,1,fringing habitat,0
10406,8/4/02,RAMU,Adult,Alive,104,in lake,0
10406,8/4/02,RAMU,Adult,Alive,6,inlet,0
10406,8/4/02,RAMU,Adult,Alive,12,outlet,0
10406,8/4/02,RAMU,SubAdult,Alive,3,fringing habitat,0
10406,8/4/02,RAMU,SubAdult,Alive,231,in lake,0
10406,8/4/02,RAMU,SubAdult,Alive,7,inlet,0
10406,8/4/02,RAMU,SubAdult,Alive,17,outlet,0
10406,8/4/02,RAMU,Tadpole,Alive,2182,in lake,0
10407,9/13/97,RAMU,Adult,Alive,39,in lake,0
10407,9/13/97,RAMU,SubAdult,Alive,10,in lake,0
10407,9/13/97,RAMU,Tadpole,Alive,776,in lake,0
10407,8/2/02,RAMU,Adult,Alive,26,in lake,0
10407,8/2/02,RAMU,Adult,Alive,1,inlet,0
10407,8/2/02,RAMU,SubAdult,Alive,17,in lake,0
10407,8/2/02,RAMU,Tadpole,Alive,1017,in lake,0
10408,9/13/97,RAMU,Adult,Alive,4,fringing habitat,0
10408,9/13/97,RAMU,Adult,Alive,42,in lake,0
10408,9/13/97,RAMU,SubAdult,Alive,1,fringing habitat,0
10408,9/13/97,RAMU,SubAdult,Alive,31,in lake,0
10408,9/13/97,RAMU,Tadpole,Alive,568,in lake,0
10408,8/4/02,HYRE,Tadpole,Alive,4,in lake,0
10408,8/4/02,RAMU,Adult,Alive,33,in lake,0
10408,8/4/02,RAMU,Adult,Alive,3,inlet,0
10408,8/4/02,RAMU,Adult,Alive,4,outlet,0
10408,8/4/02,RAMU,SubAdult,Alive,49,in lake,0
10408,8/4/02,RAMU,SubAdult,Alive,4,outlet,0
10408,8/4/02,RAMU,Tadpole,Alive,364,in lake,1
10408,8/4/02,RAMU,Tadpole,Alive,64,outlet,0
10411,9/13/97,RAMU,Adult,Alive,199,in lake,0
10411,9/13/97,RAMU,Tadpole,Alive,1133,in lake,0
10411,8/3/02,RAMU,Adult,Alive,11,fringing habitat,0
10411,8/3/02,RAMU,Adult,Alive,87,in lake,0
10411,8/3/02,RAMU,Adult,Alive,6,inlet,0
10411,8/3/02,RAMU,SubAdult,Alive,134,fringing habitat,0
10411,8/3/02,RAMU,SubAdult,Alive,69,in lake,0
10411,8/3/02,RAMU,Tadpole,Alive,190,fringing habitat,0
10411,8/3/02,RAMU,Tadpole,Alive,8715,in lake,0
10412,9/11/97,HYRE,SubAdult,Alive,17,in lake,0
10412,9/11/97,RAMU,Adult,Alive,1,in lake,0
10412,8/4/02,HYRE,SubAdult,Alive,2,in lake,0
10412,8/4/02,RAMU,Adult,Alive,1,inlet,0
10413,8/3/02,HYRE,SubAdult,Alive,1,in lake,0
10413,8/3/02,RAMU,Adult,Alive,5,in lake,0
